日期和时间,实际功率,测风塔风速,测风塔温度,测风塔湿度,测风塔风向
2018-07-07 10:30:00,0.0781,3.698,0.0,0.0,15.15
2018-07-07 10:45:00,2.6462,3.698,0.0,0.0,15.15
2018-07-07 11:00:00,6.0745,3.698,0.0,0.0,15.15
2018-07-07 11:15:00,6.7332,3.698,0.0,0.0,15.15
2018-07-07 11:30:00,7.2469,3.698,0.0,0.0,15.15
2018-07-07 11:45:00,7.4031,3.698,0.0,0.0,15.15
2018-07-07 12:00:00,8.4416,3.698,0.0,0.0,15.15
2018-07-07 12:15:00,8.8993,3.698,0.0,0.0,15.15
2018-07-07 12:30:00,10.5628,3.698,0.0,0.0,15.15
2018-07-07 12:45:00,10.8977,3.698,0.0,0.0,15.15
2018-07-07 13:00:00,9.0556,3.698,0.0,0.0,15.15
2018-07-07 13:15:00,7.9615,3.698,0.0,0.0,15.15
2018-07-07 13:30:00,5.907,3.698,0.0,0.0,15.15
2018-07-07 14:00:00,3.5283,3.698,0.0,0.0,15.15
2018-07-07 14:15:00,4.7791,3.698,0.0,0.0,15.15
2018-07-07 14:30:00,3.5619,3.698,0.0,0.0,15.15
2018-07-07 14:45:00,2.0656,3.698,0.0,0.0,15.15
2018-07-07 15:00:00,2.2555,3.698,0.0,0.0,15.15
2018-07-07 15:15:00,2.3113,3.698,0.0,0.0,15.15
2018-07-07 15:30:00,3.6959,3.698,0.0,0.0,15.15
2018-07-07 15:45:00,4.1984,3.698,0.0,0.0,15.15
2018-07-07 16:00:00,4.779,3.698,0.0,0.0,15.15
2018-07-07 16:15:00,3.8076,3.698,0.0,0.0,15.15
2018-07-07 16:30:00,5.7841,3.698,0.0,0.0,15.15
2018-07-07 16:45:00,6.3425,3.698,0.0,0.0,15.15
2018-07-07 17:00:00,6.1861,3.698,0.0,0.0,15.15
2018-07-07 17:15:00,7.8275,3.698,0.0,0.0,15.15
2018-07-07 17:30:00,8.1177,3.698,0.0,0.0,15.15
2018-07-07 17:45:00,10.4959,3.698,0.0,0.0,15.15
2018-07-07 18:00:00,13.3659,3.698,0.0,0.0,15.15
2018-07-07 18:15:00,19.5405,3.698,0.0,0.0,15.15
2018-07-07 18:30:00,26.3517,3.698,0.0,0.0,15.15
2018-07-07 18:45:00,25.9943,3.698,0.0,0.0,15.15
2018-07-07 19:00:00,26.0614,3.698,0.0,0.0,15.15
2018-07-07 19:15:00,24.8667,3.698,0.0,0.0,15.15
2018-07-07 19:30:00,22.6113,3.698,0.0,0.0,15.15
2018-07-07 19:45:00,19.7079,3.698,0.0,0.0,15.15
2018-07-07 20:00:00,21.1819,3.698,0.0,0.0,15.15
2018-07-07 20:15:00,22.8122,3.698,0.0,0.0,15.15
2018-07-07 20:30:00,21.4388,3.698,0.0,0.0,15.15
2018-07-07 20:45:00,16.6151,3.698,0.0,0.0,15.15
2018-07-07 21:00:00,16.6375,3.698,0.0,0.0,15.15
2018-07-07 21:15:00,12.9191,3.698,0.0,0.0,15.15
2018-07-07 21:30:00,13.6449,3.698,0.0,0.0,15.15
2018-07-07 21:45:00,15.2193,3.698,0.0,0.0,15.15
2018-07-07 22:00:00,14.9403,3.698,0.0,0.0,15.15
2018-07-07 22:15:00,16.2467,3.698,0.0,0.0,15.15
2018-07-07 22:30:00,15.9675,3.698,0.0,0.0,15.15
2018-07-07 22:45:00,15.1634,3.698,0.0,0.0,15.15
2018-07-07 23:00:00,15.5431,3.698,0.0,0.0,15.15
2018-07-07 23:15:00,13.1201,3.698,0.0,0.0,15.15
2018-07-07 23:30:00,12.0258,3.698,0.0,0.0,15.15
2018-07-07 23:45:00,12.5059,3.698,0.0,0.0,15.15
2018-07-08 00:15:00,13.1201,3.698,0.0,0.0,15.15
2018-07-08 00:30:00,12.3161,3.698,0.0,0.0,15.15
2018-07-08 00:45:00,14.4711,3.698,0.0,0.0,15.15
2018-07-08 01:00:00,13.7119,3.698,0.0,0.0,15.15
2018-07-08 01:15:00,13.1759,3.698,0.0,0.0,15.15
2018-07-08 01:30:00,11.4117,3.698,0.0,0.0,15.15
2018-07-08 01:45:00,12.7628,3.698,0.0,0.0,15.15
2018-07-08 02:00:00,12.2715,3.698,0.0,0.0,15.15
2018-07-08 02:15:00,9.8817,3.698,0.0,0.0,15.15
2018-07-08 02:30:00,8.8656,3.698,0.0,0.0,15.15
2018-07-08 02:45:00,7.9615,3.698,0.0,0.0,15.15
2018-07-08 03:00:00,7.5372,3.698,0.0,0.0,15.15
2018-07-08 03:15:00,6.6439,3.698,0.0,0.0,15.15
2018-07-08 03:30:00,8.1177,3.698,0.0,0.0,15.15
2018-07-08 03:45:00,11.0542,3.698,0.0,0.0,15.15
2018-07-08 04:00:00,9.2789,3.698,0.0,0.0,15.15
2018-07-08 04:15:00,9.4797,3.698,0.0,0.0,15.15
2018-07-08 04:30:00,10.7081,3.698,0.0,0.0,15.15
2018-07-08 04:45:00,7.7715,3.698,0.0,0.0,15.15
2018-07-08 05:00:00,5.0695,3.698,0.0,0.0,15.15
2018-07-08 05:15:00,5.5161,3.698,0.0,0.0,15.15
2018-07-08 05:30:00,5.6501,3.698,0.0,0.0,15.15
2018-07-08 05:45:00,6.4207,3.698,0.0,0.0,15.15
2018-07-08 06:00:00,5.6502,3.698,0.0,0.0,15.15
2018-07-08 06:15:00,4.4665,3.698,0.0,0.0,15.15
2018-07-08 06:30:00,3.0595,3.698,0.0,0.0,15.15
2018-07-08 06:45:00,2.9479,3.698,0.0,0.0,15.15
2018-07-08 07:00:00,1.9206,3.698,0.0,0.0,15.15
2018-07-08 07:15:00,1.0829,3.698,0.0,0.0,15.15
2018-07-08 07:30:00,1.5074,3.698,0.0,0.0,15.15
2018-07-08 07:45:00,0.8819,3.698,0.0,0.0,15.15
2018-07-08 08:00:00,0.6587,3.698,0.0,0.0,15.15
2018-07-08 08:15:00,1.7865,3.698,0.0,0.0,15.15
2018-07-08 08:30:00,2.0545,3.698,0.0,0.0,15.15
2018-07-08 08:45:00,1.1163,3.698,0.0,0.0,15.15
2018-07-08 09:00:00,0.0893,3.698,0.0,0.0,15.15
2018-07-08 09:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 09:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 09:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 10:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 10:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 10:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 10:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-08 11:00:00,1.6079,3.698,0.0,0.0,15.15
2018-07-08 11:15:00,2.222,3.698,0.0,0.0,15.15
2018-07-08 11:30:00,2.4118,3.698,0.0,0.0,15.15
2018-07-08 11:45:00,2.5681,3.698,0.0,0.0,15.15
2018-07-08 12:00:00,2.5234,3.698,0.0,0.0,15.15
2018-07-08 12:15:00,1.4851,3.698,0.0,0.0,15.15
2018-07-08 12:30:00,1.1947,3.698,0.0,0.0,15.15
2018-07-08 12:45:00,0.0558,3.698,0.0,0.0,15.15
2018-07-08 13:00:00,0.7369,3.698,0.0,0.0,15.15
2018-07-08 13:15:00,1.9763,3.698,0.0,0.0,15.15
2018-07-08 13:30:00,2.2891,3.698,0.0,0.0,15.15
2018-07-08 13:45:00,2.8919,3.698,0.0,0.0,15.15
2018-07-08 14:00:00,2.9143,3.698,0.0,0.0,15.15
2018-07-08 14:15:00,2.7021,3.698,0.0,0.0,15.15
2018-07-08 14:30:00,1.8535,3.698,0.0,0.0,15.15
2018-07-08 14:45:00,1.6412,3.698,0.0,0.0,15.15
2018-07-08 15:00:00,1.0942,3.698,0.0,0.0,15.15
2018-07-08 15:15:00,1.5631,3.698,0.0,0.0,15.15
2018-07-08 15:30:00,4.768,3.698,0.0,0.0,15.15
2018-07-08 15:45:00,16.4028,3.698,0.0,0.0,15.15
2018-07-08 16:00:00,17.486,3.698,0.0,0.0,15.15
2018-07-08 16:15:00,19.5739,3.698,0.0,0.0,15.15
2018-07-08 16:30:00,21.1931,3.698,0.0,0.0,15.15
2018-07-08 16:45:00,25.9387,3.698,0.0,0.0,15.15
2018-07-08 17:00:00,20.0875,3.698,0.0,0.0,15.15
2018-07-08 17:15:00,17.5305,3.698,0.0,0.0,15.15
2018-07-08 17:30:00,19.8307,3.698,0.0,0.0,15.15
2018-07-08 17:45:00,17.1957,3.698,0.0,0.0,15.15
2018-07-08 18:00:00,15.331,3.698,0.0,0.0,15.15
2018-07-08 18:15:00,17.5082,3.698,0.0,0.0,15.15
2018-07-08 18:30:00,19.1051,3.698,0.0,0.0,15.15
2018-07-08 18:45:00,21.729,3.698,0.0,0.0,15.15
2018-07-08 19:00:00,17.4969,3.698,0.0,0.0,15.15
2018-07-08 19:15:00,14.3594,3.698,0.0,0.0,15.15
2018-07-08 19:30:00,16.6709,3.698,0.0,0.0,15.15
2018-07-08 19:45:00,13.9911,3.698,0.0,0.0,15.15
2018-07-08 20:00:00,14.9179,3.698,0.0,0.0,15.15
2018-07-08 20:15:00,15.3754,3.698,0.0,0.0,15.15
2018-07-08 20:30:00,18.8928,3.698,0.0,0.0,15.15
2018-07-08 20:45:00,12.5506,3.698,0.0,0.0,15.15
2018-07-08 21:00:00,8.743,3.698,0.0,0.0,15.15
2018-07-08 21:15:00,8.1403,3.698,0.0,0.0,15.15
2018-07-08 21:30:00,7.4592,3.698,0.0,0.0,15.15
2018-07-08 21:45:00,5.2147,3.698,0.0,0.0,15.15
2018-07-08 22:00:00,5.9853,3.698,0.0,0.0,15.15
2018-07-08 22:15:00,5.7842,3.698,0.0,0.0,15.15
2018-07-08 22:30:00,10.1275,3.698,0.0,0.0,15.15
2018-07-08 22:45:00,14.8063,3.698,0.0,0.0,15.15
2018-07-08 23:00:00,18.1445,3.698,0.0,0.0,15.15
2018-07-08 23:15:00,20.0541,3.698,0.0,0.0,15.15
2018-07-08 23:30:00,16.2355,3.698,0.0,0.0,15.15
2018-07-08 23:45:00,15.1188,3.698,0.0,0.0,15.15
2018-07-09 00:00:00,17.0841,3.698,0.0,0.0,15.15
2018-07-09 00:30:00,18.4574,3.698,0.0,0.0,15.15
2018-07-09 00:45:00,13.8347,3.698,0.0,0.0,15.15
2018-07-09 01:00:00,9.8705,3.698,0.0,0.0,15.15
2018-07-09 01:15:00,9.6585,3.698,0.0,0.0,15.15
2018-07-09 01:30:00,13.4215,3.698,0.0,0.0,15.15
2018-07-09 01:45:00,9.7813,3.698,0.0,0.0,15.15
2018-07-09 02:00:00,7.7939,3.698,0.0,0.0,15.15
2018-07-09 02:15:00,8.4973,3.698,0.0,0.0,15.15
2018-07-09 02:30:00,7.5146,3.698,0.0,0.0,15.15
2018-07-09 02:45:00,2.088,3.698,0.0,0.0,15.15
2018-07-09 03:00:00,0.5246,3.698,0.0,0.0,15.15
2018-07-09 03:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 03:30:00,1.8424,3.698,0.0,0.0,15.15
2018-07-09 03:45:00,5.7617,3.698,0.0,0.0,15.15
2018-07-09 04:00:00,14.0021,3.698,0.0,0.0,15.15
2018-07-09 04:15:00,15.0519,3.698,0.0,0.0,15.15
2018-07-09 04:30:00,35.5303,3.698,0.0,0.0,15.15
2018-07-09 04:45:00,24.0964,3.698,0.0,0.0,15.15
2018-07-09 05:00:00,24.6769,3.698,0.0,0.0,15.15
2018-07-09 05:15:00,20.043,3.698,0.0,0.0,15.15
2018-07-09 05:30:00,15.9228,3.698,0.0,0.0,15.15
2018-07-09 05:45:00,13.3657,3.698,0.0,0.0,15.15
2018-07-09 06:00:00,9.8928,3.698,0.0,0.0,15.15
2018-07-09 06:15:00,6.7667,3.698,0.0,0.0,15.15
2018-07-09 06:30:00,3.7517,3.698,0.0,0.0,15.15
2018-07-09 06:45:00,2.423,3.698,0.0,0.0,15.15
2018-07-09 07:00:00,1.1499,3.698,0.0,0.0,15.15
2018-07-09 07:15:00,0.2121,3.698,0.0,0.0,15.15
2018-07-09 07:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 07:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 08:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 08:30:00,0.2902,3.698,0.0,0.0,15.15
2018-07-09 08:45:00,1.5407,3.698,0.0,0.0,15.15
2018-07-09 09:00:00,2.8249,3.698,0.0,0.0,15.15
2018-07-09 09:15:00,2.9255,3.698,0.0,0.0,15.15
2018-07-09 09:30:00,1.4626,3.698,0.0,0.0,15.15
2018-07-09 09:45:00,1.1163,3.698,0.0,0.0,15.15
2018-07-09 10:00:00,0.7926,3.698,0.0,0.0,15.15
2018-07-09 10:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 10:30:00,0.0447,3.698,0.0,0.0,15.15
2018-07-09 10:45:00,0.0447,3.698,0.0,0.0,15.15
2018-07-09 11:00:00,0.1005,3.698,0.0,0.0,15.15
2018-07-09 11:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 11:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 11:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-09 12:00:00,0.1898,3.698,0.0,0.0,15.15
2018-07-09 12:15:00,2.7135,3.698,0.0,0.0,15.15
2018-07-09 12:30:00,4.0756,3.698,0.0,0.0,15.15
2018-07-09 12:45:00,2.1885,3.698,0.0,0.0,15.15
2018-07-09 13:00:00,1.6972,3.698,0.0,0.0,15.15
2018-07-09 13:15:00,2.0321,3.698,0.0,0.0,15.15
2018-07-09 13:30:00,1.3174,3.698,0.0,0.0,15.15
2018-07-09 13:45:00,0.7032,3.698,0.0,0.0,15.15
2018-07-09 14:00:00,0.9713,3.698,0.0,0.0,15.15
2018-07-09 14:15:00,1.3063,3.698,0.0,0.0,15.15
2018-07-09 14:30:00,1.0827,3.698,0.0,0.0,15.15
2018-07-09 14:45:00,1.5185,3.698,0.0,0.0,15.15
2018-07-09 15:00:00,1.7084,3.698,0.0,0.0,15.15
2018-07-09 15:15:00,1.3174,3.698,0.0,0.0,15.15
2018-07-09 15:30:00,1.9874,3.698,0.0,0.0,15.15
2018-07-09 15:45:00,3.4502,3.698,0.0,0.0,15.15
2018-07-09 16:00:00,5.4268,3.698,0.0,0.0,15.15
2018-07-09 16:15:00,5.5719,3.698,0.0,0.0,15.15
2018-07-09 16:30:00,6.1862,3.698,0.0,0.0,15.15
2018-07-09 16:45:00,6.4988,3.698,0.0,0.0,15.15
2018-07-09 17:00:00,8.7319,3.698,0.0,0.0,15.15
2018-07-09 17:15:00,11.7913,3.698,0.0,0.0,15.15
2018-07-09 17:30:00,9.7365,3.698,0.0,0.0,15.15
2018-07-09 17:45:00,10.6187,3.698,0.0,0.0,15.15
2018-07-09 18:00:00,8.4974,3.698,0.0,0.0,15.15
2018-07-09 18:15:00,7.0795,3.698,0.0,0.0,15.15
2018-07-09 18:30:00,10.228,3.698,0.0,0.0,15.15
2018-07-09 18:45:00,14.7281,3.698,0.0,0.0,15.15
2018-07-09 19:00:00,20.0318,3.698,0.0,0.0,15.15
2018-07-09 19:15:00,22.9127,3.698,0.0,0.0,15.15
2018-07-09 19:30:00,13.2989,3.698,0.0,0.0,15.15
2018-07-09 19:45:00,14.6611,3.698,0.0,0.0,15.15
2018-07-09 20:00:00,13.0421,3.698,0.0,0.0,15.15
2018-07-09 20:15:00,14.6945,3.698,0.0,0.0,15.15
2018-07-09 20:30:00,13.6227,3.698,0.0,0.0,15.15
2018-07-09 20:45:00,7.0681,3.698,0.0,0.0,15.15
2018-07-09 21:00:00,3.5172,3.698,0.0,0.0,15.15
2018-07-09 21:15:00,3.6735,3.698,0.0,0.0,15.15
2018-07-09 21:30:00,4.5334,3.698,0.0,0.0,15.15
2018-07-09 21:45:00,7.0793,3.698,0.0,0.0,15.15
2018-07-09 22:00:00,5.5497,3.698,0.0,0.0,15.15
2018-07-09 22:15:00,6.3759,3.698,0.0,0.0,15.15
2018-07-09 22:30:00,5.1364,3.698,0.0,0.0,15.15
2018-07-09 22:45:00,4.7121,3.698,0.0,0.0,15.15
2018-07-09 23:00:00,3.5284,3.698,0.0,0.0,15.15
2018-07-09 23:15:00,4.8126,3.698,0.0,0.0,15.15
2018-07-09 23:30:00,7.2915,3.698,0.0,0.0,15.15
2018-07-09 23:45:00,6.3313,3.698,0.0,0.0,15.15
2018-07-10 00:15:00,4.8686,3.698,0.0,0.0,15.15
2018-07-10 00:30:00,5.5384,3.698,0.0,0.0,15.15
2018-07-10 00:45:00,5.1923,3.698,0.0,0.0,15.15
2018-07-10 01:00:00,4.835,3.698,0.0,0.0,15.15
2018-07-10 01:15:00,3.6847,3.698,0.0,0.0,15.15
2018-07-10 01:30:00,2.8362,3.698,0.0,0.0,15.15
2018-07-10 01:45:00,2.9591,3.698,0.0,0.0,15.15
2018-07-10 02:00:00,1.7084,3.698,0.0,0.0,15.15
2018-07-10 02:15:00,0.6921,3.698,0.0,0.0,15.15
2018-07-10 02:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 02:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 03:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 03:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 03:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 04:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 04:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 04:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 05:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 05:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 05:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 05:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 06:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 06:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 06:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 06:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 07:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 07:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 07:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 07:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 08:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 08:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 08:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 08:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 09:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 09:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 09:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 09:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 10:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 10:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 10:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 10:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 11:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 11:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 11:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 11:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 12:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 12:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 12:30:00,0.7368,3.698,0.0,0.0,15.15
2018-07-10 12:45:00,2.5904,3.698,0.0,0.0,15.15
2018-07-10 13:00:00,1.6076,3.698,0.0,0.0,15.15
2018-07-10 13:15:00,0.8036,3.698,0.0,0.0,15.15
2018-07-10 13:30:00,0.949,3.698,0.0,0.0,15.15
2018-07-10 13:45:00,2.0768,3.698,0.0,0.0,15.15
2018-07-10 14:00:00,2.959,3.698,0.0,0.0,15.15
2018-07-10 14:15:00,2.8027,3.698,0.0,0.0,15.15
2018-07-10 14:30:00,2.3001,3.698,0.0,0.0,15.15
2018-07-10 14:45:00,1.8757,3.698,0.0,0.0,15.15
2018-07-10 15:00:00,1.5743,3.698,0.0,0.0,15.15
2018-07-10 15:15:00,1.2281,3.698,0.0,0.0,15.15
2018-07-10 15:30:00,1.2168,3.698,0.0,0.0,15.15
2018-07-10 15:45:00,1.3064,3.698,0.0,0.0,15.15
2018-07-10 16:00:00,1.5744,3.698,0.0,0.0,15.15
2018-07-10 16:15:00,1.7531,3.698,0.0,0.0,15.15
2018-07-10 16:30:00,1.6526,3.698,0.0,0.0,15.15
2018-07-10 16:45:00,1.1052,3.698,0.0,0.0,15.15
2018-07-10 17:00:00,0.0447,3.698,0.0,0.0,15.15
2018-07-10 17:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-10 17:45:00,0.0447,3.698,0.0,0.0,15.15
2018-07-10 18:00:00,0.815,3.698,0.0,0.0,15.15
2018-07-10 18:15:00,1.027,3.698,0.0,0.0,15.15
2018-07-10 18:30:00,1.753,3.698,0.0,0.0,15.15
2018-07-10 18:45:00,2.2778,3.698,0.0,0.0,15.15
2018-07-10 19:00:00,2.3113,3.698,0.0,0.0,15.15
2018-07-10 19:15:00,2.4787,3.698,0.0,0.0,15.15
2018-07-10 19:30:00,2.7915,3.698,0.0,0.0,15.15
2018-07-10 19:45:00,3.3163,3.698,0.0,0.0,15.15
2018-07-10 20:00:00,4.3325,3.698,0.0,0.0,15.15
2018-07-10 20:15:00,4.9689,3.698,0.0,0.0,15.15
2018-07-10 20:30:00,4.1315,3.698,0.0,0.0,15.15
2018-07-10 20:45:00,4.5446,3.698,0.0,0.0,15.15
2018-07-10 21:00:00,5.8959,3.698,0.0,0.0,15.15
2018-07-10 21:15:00,7.9391,3.698,0.0,0.0,15.15
2018-07-10 21:30:00,8.263,3.698,0.0,0.0,15.15
2018-07-10 22:00:00,7.2805,3.698,0.0,0.0,15.15
2018-07-10 22:15:00,7.1911,3.698,0.0,0.0,15.15
2018-07-10 22:30:00,6.7781,3.698,0.0,0.0,15.15
2018-07-10 22:45:00,6.9009,3.698,0.0,0.0,15.15
2018-07-10 23:00:00,6.3202,3.698,0.0,0.0,15.15
2018-07-10 23:15:00,4.8125,3.698,0.0,0.0,15.15
2018-07-10 23:30:00,2.9031,3.698,0.0,0.0,15.15
2018-07-10 23:45:00,2.4787,3.698,0.0,0.0,15.15
2018-07-11 00:00:00,2.4788,3.698,0.0,0.0,15.15
2018-07-11 00:15:00,1.5409,3.698,0.0,0.0,15.15
2018-07-11 00:30:00,1.2952,3.698,0.0,0.0,15.15
2018-07-11 00:45:00,1.0493,3.698,0.0,0.0,15.15
2018-07-11 01:00:00,0.3683,3.698,0.0,0.0,15.15
2018-07-11 01:15:00,1.1165,3.698,0.0,0.0,15.15
2018-07-11 01:30:00,2.1103,3.698,0.0,0.0,15.15
2018-07-11 01:45:00,2.0545,3.698,0.0,0.0,15.15
2018-07-11 02:00:00,3.0371,3.698,0.0,0.0,15.15
2018-07-11 02:15:00,4.1536,3.698,0.0,0.0,15.15
2018-07-11 02:30:00,5.4379,3.698,0.0,0.0,15.15
2018-07-11 02:45:00,5.1587,3.698,0.0,0.0,15.15
2018-07-11 03:00:00,5.7842,3.698,0.0,0.0,15.15
2018-07-11 03:15:00,6.6327,3.698,0.0,0.0,15.15
2018-07-11 03:30:00,6.8115,3.698,0.0,0.0,15.15
2018-07-11 03:45:00,6.2977,3.698,0.0,0.0,15.15
2018-07-11 04:00:00,5.6949,3.698,0.0,0.0,15.15
2018-07-11 04:15:00,4.6115,3.698,0.0,0.0,15.15
2018-07-11 04:30:00,3.0147,3.698,0.0,0.0,15.15
2018-07-11 04:45:00,1.686,3.698,0.0,0.0,15.15
2018-07-11 05:00:00,0.2233,3.698,0.0,0.0,15.15
2018-07-11 05:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 05:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 05:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 06:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 06:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 06:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 06:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 07:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 07:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 07:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 07:45:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 08:00:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 08:15:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 08:30:00,0.0,3.698,0.0,0.0,15.15
2018-07-11 08:45:00,0.3907,3.698,0.0,0.0,15.15
2018-07-11 09:15:00,2.0655,3.698,0.0,0.0,15.15
2018-07-11 09:30:00,3.5955,3.698,0.0,0.0,15.15
2018-07-11 09:45:00,3.841,3.698,0.0,0.0,15.15
2018-07-11 10:00:00,3.2827,3.698,0.0,0.0,15.15
2018-07-11 10:15:00,3.0483,3.698,0.0,0.0,15.15
2018-07-11 10:30:00,3.4391,3.698,0.0,0.0,15.15
2018-07-11 10:45:00,3.2605,3.698,0.0,0.0,15.15
2018-07-11 11:00:00,2.9143,3.698,0.0,0.0,15.15
2018-07-11 11:15:00,3.7407,3.698,0.0,0.0,15.15
2018-07-11 11:30:00,5.4939,3.698,0.0,0.0,15.15
2018-07-11 11:45:00,4.8795,3.698,0.0,0.0,15.15
2018-07-11 12:00:00,6.8673,3.698,0.0,0.0,15.15
2018-07-11 12:15:00,6.5322,3.698,0.0,0.0,15.15
2018-07-11 12:30:00,8.6648,3.698,0.0,0.0,15.15
2018-07-11 12:45:00,10.8531,3.698,0.0,0.0,15.15
2018-07-11 13:00:00,12.7405,3.698,0.0,0.0,15.15
2018-07-11 13:15:00,12.3161,3.698,0.0,0.0,15.15
2018-07-11 13:30:00,10.2727,3.698,0.0,0.0,15.15
2018-07-11 13:45:00,9.9375,3.698,0.0,0.0,15.15
2018-07-11 14:00:00,11.0207,3.698,0.0,0.0,15.15
2018-07-11 14:15:00,10.5629,3.698,0.0,0.0,15.15
2018-07-11 14:30:00,9.9041,3.698,0.0,0.0,15.15
2018-07-11 15:00:00,12.6847,3.698,0.0,0.0,15.15
2018-07-11 15:15:00,16.1683,3.698,0.0,0.0,15.15
2018-07-11 15:30:00,23.3035,3.698,0.0,0.0,15.15
2018-07-11 15:45:00,31.1197,3.698,0.0,0.0,15.15
2018-07-11 16:00:00,24.5987,3.698,0.0,0.0,15.15
2018-07-11 16:15:00,24.6993,3.698,0.0,0.0,15.15
2018-07-11 16:30:00,31.7114,3.698,0.0,0.0,15.15
2018-07-11 16:45:00,37.0711,3.698,0.0,0.0,15.15
2018-07-11 17:00:00,38.9025,3.698,0.0,0.0,15.15
2018-07-11 17:15:00,29.1991,3.698,0.0,0.0,15.15
2018-07-11 17:30:00,22.7787,3.698,0.0,0.0,15.15
2018-07-11 17:45:00,24.2079,3.698,0.0,0.0,15.15
2018-07-11 18:00:00,26.0949,3.698,0.0,0.0,15.15
2018-07-11 18:15:00,24.9561,3.698,0.0,0.0,15.15
2018-07-11 18:30:00,20.6013,3.698,0.0,0.0,15.15
2018-07-11 18:45:00,24.2862,3.698,0.0,0.0,15.15
2018-07-11 19:00:00,25.4251,3.698,0.0,0.0,15.15
2018-07-11 19:15:00,23.1696,3.698,0.0,0.0,15.15
2018-07-11 19:30:00,17.7315,3.698,0.0,0.0,15.15
2018-07-11 19:45:00,13.8459,3.698,0.0,0.0,15.15
2018-07-11 20:00:00,12.5506,3.698,0.0,0.0,15.15
2018-07-11 20:15:00,13.3659,3.698,0.0,0.0,15.15
